1.193,-0.2562,0.2344,2.287,0.009322,0.04749
1.274,-0.1952,0.2513,2.289,0.01415,0.05292
1.973,-0.04379,0.1131,2.281,0.03389,0.04517
1.804,-0.0403,-0.001442,2.301,0.02593,0.03935
1.275,-0.06575,0.375,2.272,0.01582,0.05998
1.034,-0.09073,0.1037,2.296,0.008644,0.06404
0.7127,0.1022,0.1016,2.301,0.01006,0.06768
1.773,0.07671,0.09052,2.283,0.02853,0.06544
1.871,-0.08135,0.1514,2.304,0.02866,0.06481
1.934,-0.1324,0.1007,2.301,0.03556,0.0744
1.95,-0.1332,0.022,2.26,0.04669,0.04493
2.022,-0.04716,0.1367,2.25,0.04156,0.05655
1.96,-0.08027,0.1208,2.252,0.06117,0.05289
1.925,-0.06884,0.1057,2.259,0.0471,0.06294
2.002,-0.08174,0.0592,2.264,0.05813,0.05982
1.935,0.01319,0.03585,2.275,0.05216,0.04792
1.946,-0.1518,0.1675,2.291,0.03945,0.04751
1.995,-0.06764,0.09015,2.301,0.04382,0.05215
1.925,-0.1964,0.06075,2.294,0.05258,0.0527
1.829,-0.0003053,0.03315,2.277,0.06419,0.0461
1.931,-0.07864,0.126,2.28,0.07617,0.05246
1.97,-0.1398,0.07143,2.294,0.0681,0.05613
1.965,-0.1292,0.0205,2.286,0.05697,0.05884
1.995,-0.1141,0.1264,2.291,0.04191,0.0589
1.953,-0.11,0.0003336,2.293,0.05392,0.06237
2.073,-0.1048,0.09163,2.306,0.04379,0.07314
1.968,-0.1988,0.05289,2.272,0.0602,0.05834
1.934,-0.08408,0.168,2.276,0.06941,0.06784
1.995,-0.148,0.08262,2.298,0.07135,0.06232
1.056,-0.2584,0.05536,2.251,0.09504,0.01797
0.8784,-0.2494,0.1412,2.263,0.1034,0.01909
0.7307,-0.4014,0.02778,2.26,0.1126,0.01156
1.439,-0.2472,-0.07714,2.25,0.08449,0.02606
1.438,-0.1365,0.03571,2.265,0.08043,0.03584
1.421,-0.2522,0.03864,2.261,0.11,0.02295
1.129,-0.2971,0.1357,2.276,0.08474,0.01696
1.085,-0.4639,0.03633,2.304,0.08488,0.01844
0.9804,-0.6662,-0.01482,2.294,0.1107,0.01491
1.234,-0.3895,0.06392,2.282,0.07696,0.02146
1.691,-0.2079,0.1782,2.267,0.09332,0.03658
1.379,0.0293,0.08255,2.296,0.08085,0.02257
1.785,-0.2512,-0.0154,2.3,0.08526,0.03817
0.9905,-0.2945,0.04456,2.278,0.1143,0.02045
1.767,-0.217,-0.08937,2.269,0.1078,0.0376
1.587,-0.3521,0.03055,2.289,0.1132,0.03431
1.285,-0.415,0.01994,2.252,0.123,0.0248
1.535,-0.2449,0.003301,2.251,0.1314,0.02919
1.61,-0.3354,0.06014,2.266,0.1365,0.03432
0.9259,-0.368,0.1014,2.274,0.1244,0.01576
0.9593,-0.5135,0.001302,2.277,0.1371,0.01724
0.9971,-0.3688,0.02613,2.3,0.1382,0.01171
1.313,-0.4596,-0.08126,2.268,0.1277,0.02268
1.405,-0.3299,0.03442,2.283,0.1252,0.02695
1.577,-0.2076,0.1205,2.272,0.1216,0.03364
1.326,-0.564,0.09512,2.288,0.1334,0.02841
1.308,-0.5234,0.1248,2.278,0.1397,0.02703
1.083,-0.5599,-0.04149,2.282,0.1386,0.02398
1.491,-0.401,0.1799,2.284,0.1393,0.03152
1.273,-0.4455,0.04948,2.288,0.1477,0.02931
1.938,-0.1752,0.1359,2.256,0.09472,0.05389
1.874,-0.1205,0.05382,2.258,0.1073,0.03992
1.946,-0.1695,0.1477,2.253,0.09532,0.05818
1.947,-0.1175,0.1415,2.255,0.0893,0.06204
1.878,-0.1884,0.162,2.263,0.1102,0.05894
1.909,-0.2552,0.08697,2.281,0.09396,0.04558
1.654,-0.2408,0.06717,2.293,0.09543,0.03872
1.986,-0.1301,0.1395,2.293,0.08663,0.05588
1.989,-0.1253,0.1755,2.272,0.1089,0.05354
1.93,-0.2285,0.1053,2.276,0.106,0.05478
1.955,-0.1341,0.0685,2.3,0.09823,0.05597
1.958,-0.1443,0.08604,2.275,0.08378,0.06077
2.001,-0.133,0.09717,2.279,0.09259,0.06857
1.989,-0.1603,0.1126,2.304,0.08014,0.06838
1.933,-0.1835,0.1018,2.283,0.09691,0.058
1.958,-0.152,0.1297,2.275,0.1029,0.07506
2.01,-0.1244,0.08347,2.284,0.1021,0.06828
1.943,-0.1582,0.1225,2.269,0.1059,0.07371
1.979,-0.136,0.1388,2.303,0.1027,0.06155
1.96,-0.1983,0.1659,2.299,0.112,0.05999
2.027,-0.1768,0.1077,2.296,0.1142,0.07486
1.799,-0.2305,0.1226,2.255,0.1181,0.04407
1.765,-0.1805,0.09409,2.252,0.1318,0.04446
1.865,-0.2536,0.1038,2.258,0.1275,0.04942
1.85,-0.1716,0.1421,2.257,0.1386,0.05236
1.962,-0.1666,0.1445,2.263,0.1247,0.06554
1.952,-0.2326,0.1327,2.262,0.1313,0.07256
1.955,-0.2597,0.2231,2.266,0.1472,0.07112
1.764,-0.2887,0.119,2.276,0.1281,0.0433
1.635,-0.219,0.1239,2.295,0.1255,0.03895
1.626,-0.1557,0.07808,2.275,0.1403,0.04202
1.738,-0.3266,0.1905,2.294,0.1431,0.04178
1.965,-0.1915,0.165,2.295,0.1411,0.05667
1.993,-0.1551,0.1065,2.279,0.1165,0.06768
1.959,-0.1827,0.1189,2.302,0.1173,0.06834
1.968,-0.1833,0.145,2.287,0.1254,0.07258
1.923,-0.1858,0.1983,2.28,0.1408,0.05972
1.962,-0.2185,0.1501,2.27,0.1526,0.06055
1.941,-0.1896,0.1384,2.29,0.1391,0.06129
1.947,-0.2464,0.1531,2.298,0.1369,0.06115
1.984,-0.1923,0.2279,2.304,0.1443,0.0643
0.8382,0.2021,0.3339,2.262,0.007325,0.08381
1.728,-0.01752,0.1751,2.255,0.02522,0.07948
1.92,-0.04415,0.0235,2.267,0.02835,0.09284
0.9439,-0.1159,0.4976,2.265,0.009712,0.1027
1.838,-0.03536,0.2434,2.253,0.02348,0.1012
2.003,-0.05265,0.07486,2.258,0.02826,0.1017
1.046,0.1074,0.1135,2.285,0.009933,0.07721
1.316,0.1376,0.2378,2.294,0.01308,0.08729
1.855,-0.03802,0.2239,2.279,0.02437,0.08755
1.856,-0.1157,0.1782,2.303,0.02781,0.08848
2.08,-0.08007,0.1489,2.297,0.03647,0.09336
1.211,0.1197,0.4045,2.271,0.01528,0.1018
0.7637,0.05836,0.3457,2.269,0.01018,0.1087
1.548,-0.1853,0.4723,2.285,0.01551,0.111
1.608,0.03031,0.3404,2.272,0.02242,0.1046
1.858,0.01581,-0.004208,2.285,0.0242,0.1058
1.935,-0.0141,0.1012,2.279,0.02887,0.1098
2.035,-0.1158,0.08697,2.299,0.03756,0.09752
1.973,-0.1328,0.0719,2.26,0.0428,0.08212
1.945,-0.07837,0.1305,2.262,0.05295,0.07951
1.966,-0.07886,0.1106,2.266,0.06268,0.08086
2.038,-0.04658,0.1074,2.257,0.04652,0.1039
2.025,-0.02284,0.1041,2.263,0.05357,0.09717
1.997,-0.03489,0.1628,2.263,0.03948,0.1068
1.999,-0.03892,0.1267,2.259,0.06333,0.0977
2,-0.06192,0.1152,2.263,0.07499,0.09925
2.001,-0.04404,0.09193,2.272,0.04633,0.09236
2.019,-0.07662,0.15,2.284,0.04648,0.09247
2.056,-0.05005,0.1078,2.28,0.05212,0.09321
2.024,-0.08635,0.1341,2.293,0.05714,0.09518
1.966,-0.1427,0.09853,2.271,0.07091,0.08212
2.001,-0.07118,0.1112,2.284,0.06476,0.08838
2.007,-0.09592,0.1019,2.304,0.0607,0.08121
1.956,-0.08887,0.0896,2.283,0.04007,0.1055
2.025,-0.05788,0.1536,2.277,0.05114,0.108
2.014,-0.06155,0.09273,2.277,0.05195,0.112
2.014,-0.1019,0.1425,2.29,0.05443,0.1093
2.005,-0.1045,0.1053,2.292,0.05059,0.1087
2.025,-0.08078,0.1057,2.283,0.06601,0.1059
2.013,-0.07515,0.1075,2.293,0.0609,0.1119
2.012,-0.08336,0.1419,2.305,0.07316,0.1069
0.9553,-0.06096,0.1084,2.266,0.009343,0.126
1.403,0.1818,0.2189,2.261,0.01294,0.1331
1.626,0.1037,0.1596,2.259,0.01932,0.1282
1.866,-0.1015,0.08597,2.261,0.02555,0.138
1.985,0.01043,0.2228,2.251,0.02872,0.1509
0.7193,0.1135,0.04178,2.272,0.01026,0.1344
1.875,0.07373,0.1296,2.276,0.02103,0.1165
1.915,0.0002029,0.2352,2.268,0.02878,0.1319
1.888,-0.07543,0.08086,2.286,0.02848,0.1305
2.028,0.000155,0.1768,2.301,0.03649,0.1175
1.823,0.03021,0.2396,2.305,0.02921,0.1268
1.049,0.1402,0.2971,2.286,0.01532,0.1392
1.502,-0.1323,0.2009,2.291,0.0135,0.1468
1.969,-0.06853,0.05805,2.284,0.0302,0.1366
1.904,-0.09805,0.1393,2.269,0.02803,0.149
2.007,-0.0539,0.147,2.292,0.03388,0.1398
2.013,-0.0255,0.1922,2.267,0.04188,0.1154
2.026,-0.06152,0.129,2.266,0.04716,0.1198
1.978,-0.08657,0.129,2.253,0.05959,0.1233
1.99,-0.03772,0.1166,2.255,0.04775,0.1427
1.941,-0.08578,0.1143,2.261,0.04333,0.1461
2.042,-0.06724,0.108,2.266,0.0646,0.1465
2.046,-0.05207,0.1251,2.277,0.0425,0.1235
2.014,0.01421,0.1345,2.3,0.04277,0.1182
2.117,-0.1154,0.1302,2.302,0.04337,0.1317
1.991,-0.06347,0.1211,2.269,0.07097,0.1208
2.018,-0.09362,0.1202,2.273,0.06866,0.1345
2.027,-0.06074,0.1263,2.298,0.0653,0.1312
2.002,-0.08094,0.1094,2.303,0.06779,0.1308
1.827,-0.09218,0.06341,2.268,0.05592,0.1535
1.944,-0.07784,0.1547,2.287,0.04333,0.1468
2.029,-0.05488,0.1681,2.286,0.07471,0.1379
2.047,-0.05001,0.16,2.304,0.06876,0.142
1.993,-0.1076,0.1533,2.287,0.06636,0.1457
2.022,-0.1507,0.1259,2.303,0.07002,0.1485
1.948,-0.1052,0.1781,2.264,0.09585,0.08126
1.951,-0.1443,0.1062,2.264,0.09954,0.079
1.965,-0.1134,0.116,2.255,0.08854,0.09907
1.992,-0.06025,0.1456,2.258,0.09038,0.1093
2.004,-0.1409,0.1907,2.262,0.1131,0.1128
1.979,-0.1106,0.1619,2.279,0.09053,0.09455
2.01,-0.1146,0.1235,2.295,0.09002,0.07724
2.012,-0.1183,0.1415,2.27,0.1052,0.08528
1.961,-0.1244,0.138,2.269,0.1058,0.09308
2.03,-0.174,0.06769,2.288,0.1107,0.08539
2.008,-0.1044,0.1313,2.28,0.08136,0.1018
2.002,-0.1447,0.1702,2.286,0.08928,0.1098
2.008,-0.0975,0.184,2.301,0.09382,0.109
2.002,-0.1074,0.1309,2.274,0.1066,0.1141
2.027,-0.175,0.1473,2.283,0.1141,0.1094
1.995,-0.1298,0.1544,2.293,0.1037,0.1111
2.018,-0.04707,0.1369,2.291,0.1084,0.1143
1.966,-0.1493,0.1893,2.253,0.1274,0.09524
1.947,-0.1557,0.182,2.26,0.1253,0.08659
1.927,-0.2311,0.1668,2.262,0.1474,0.07915
1.96,-0.121,0.1506,2.264,0.1161,0.1025
1.931,-0.1675,0.2031,2.259,0.1468,0.09682
2.003,-0.1307,0.1343,2.277,0.121,0.07928
1.963,-0.1386,0.1392,2.278,0.1282,0.09592
2.029,-0.2183,0.148,2.303,0.1282,0.0817
1.964,-0.161,0.1252,2.275,0.1346,0.07895
1.93,-0.1676,0.1729,2.277,0.1451,0.08616
1.998,-0.2067,0.1919,2.276,0.1481,0.09482
2.003,-0.1715,0.1525,2.303,0.1374,0.09031
1.993,-0.1442,0.1408,2.282,0.1184,0.1075
2.027,-0.1355,0.2037,2.303,0.1216,0.1114
1.994,-0.1511,0.1829,2.271,0.1428,0.1067
1.989,-0.1623,0.1861,2.276,0.1361,0.1139
2,-0.1612,0.1911,2.293,0.1421,0.1031
1.993,-0.2005,0.1723,2.293,0.1503,0.1112
1.995,-0.1839,0.2081,2.299,0.1456,0.1063
1.984,-0.06877,0.08575,2.257,0.07876,0.1177
2.008,-0.07977,0.0994,2.262,0.07807,0.1232
1.991,-0.1056,0.1643,2.253,0.1012,0.1168
1.993,-0.1022,0.1669,2.252,0.1104,0.1268
1.97,-0.07311,0.1227,2.255,0.08382,0.1384
2,-0.06443,0.1484,2.255,0.08575,0.1423
1.996,-0.04076,0.1279,2.252,0.08706,0.1517
1.978,-0.1041,0.157,2.26,0.1056,0.1376
1.997,-0.08296,0.1757,2.256,0.1107,0.1516
1.99,-0.1002,0.1749,2.273,0.09256,0.1179
2.001,-0.05197,0.1142,2.273,0.07724,0.1334
1.999,-0.09711,0.1536,2.271,0.0905,0.1332
2.04,-0.08152,0.1366,2.288,0.08078,0.1237
2.024,-0.08354,0.1833,2.289,0.07828,0.1203
2.025,-0.09376,0.1699,2.293,0.09367,0.1301
1.989,-0.1132,0.1368,2.284,0.1005,0.117
2.008,-0.06085,0.1358,2.278,0.09685,0.1333
2.031,-0.1019,0.142,2.295,0.1078,0.1228
1.985,-0.0751,0.1294,2.275,0.08207,0.1408
2.048,-0.07167,0.1732,2.286,0.08903,0.1351
2.022,-0.07715,0.1695,2.288,0.09021,0.1393
2.033,-0.08971,0.148,2.279,0.09603,0.1408
2.036,-0.1059,0.1784,2.279,0.1067,0.1442
1.995,-0.08076,0.1344,2.302,0.09928,0.1419
1.997,-0.09285,0.1921,2.292,0.1046,0.1517
1.984,-0.1083,0.1836,2.251,0.1269,0.1205
1.96,-0.09151,0.1495,2.253,0.1208,0.1283
1.997,-0.1134,0.1525,2.261,0.1183,0.1293
1.949,-0.1269,0.1649,2.251,0.1421,0.1199
2.03,-0.1426,0.1977,2.261,0.145,0.1231
1.999,-0.088,0.1857,2.254,0.1279,0.1413
1.969,-0.101,0.1934,2.264,0.118,0.1453
1.975,-0.04696,0.1974,2.262,0.1337,0.1516
1.979,-0.1007,0.2167,2.258,0.1482,0.1505
1.986,-0.09295,0.163,2.271,0.1212,0.1272
2,-0.1433,0.1406,2.299,0.116,0.1199
2.042,-0.1008,0.1766,2.303,0.1155,0.1254
1.982,-0.09917,0.1824,2.291,0.1286,0.1323
1.988,-0.1469,0.2049,2.277,0.1461,0.1254
1.993,-0.1295,0.2049,2.29,0.135,0.1324
1.986,-0.1208,0.195,2.282,0.1329,0.1362
2.019,-0.0983,0.1683,2.296,0.1197,0.138
1.989,-0.1333,0.1939,2.282,0.1384,0.1362
1.985,-0.1403,0.231,2.269,0.1515,0.1491
2,-0.1314,0.1953,2.293,0.1385,0.1423
2.013,-0.1307,0.2079,2.297,0.1374,0.1396
1.991,-0.1753,0.202,2.297,0.1503,0.1388
2.028,-0.1322,0.2329,2.294,0.1517,0.1475
0.8967,0.07985,0.08815,2.335,0.008689,0.01836
0.8762,-0.04133,0.1005,2.34,0.01494,0.01312
1.059,-0.02446,0.07188,2.34,0.01826,0.01611
0.9642,-0.06418,-0.1092,2.336,0.02572,0.01547
1.091,-0.163,-0.1015,2.307,0.01575,0.02312
1.108,-0.1565,0.1649,2.318,0.01541,0.023
0.7745,-0.06587,0.205,2.32,0.00788,0.03568
0.6165,-0.1642,0.1261,2.316,0.01036,0.03162
1.289,-0.1357,-0.07668,2.306,0.023,0.02271
1.177,-0.02618,0.08585,2.312,0.03683,0.01971
1.578,-0.02735,0.2163,2.317,0.03719,0.02958
1.359,-0.2138,0.2428,2.333,0.02795,0.02494
0.8869,-0.1566,0.02687,2.348,0.0172,0.01144
1.1,-0.05934,-0.09431,2.355,0.01406,0.01817
0.8198,-0.08947,0.07185,2.355,0.01794,0.01137
0.8971,-0.1114,-0.03733,2.349,0.02362,0.01339
0.8566,-0.2393,0.06616,2.362,0.03297,0.01286
0.9156,-0.2297,-0.1214,2.365,0.03713,0.01378
0.9726,0.01494,-0.03245,2.356,0.008083,0.02118
1.402,-0.03837,0.1458,2.357,0.01416,0.03631
1.183,-0.03757,0.02349,2.369,0.01604,0.02798
1.352,-0.1683,-0.1118,2.376,0.01481,0.03237
1.679,-0.2427,0.08624,2.348,0.03121,0.03406
1.779,-0.1566,0.06862,2.37,0.03739,0.03367
0.8202,-0.1133,0.01704,2.314,0.04543,0.01167
0.7828,-0.1097,0.184,2.322,0.04114,0.01158
0.8483,-0.2052,-0.1336,2.31,0.06061,0.01138
0.9231,-0.2784,0.1058,2.309,0.06786,0.01286
1.416,-0.1472,0.02118,2.323,0.03943,0.028
1.212,-0.09258,0.1025,2.305,0.05598,0.02514
1.149,-0.2867,0.1449,2.328,0.04161,0.0203
1.727,-0.09155,-0.07931,2.332,0.05095,0.03302
1.181,-0.2928,-0.04228,2.317,0.07454,0.02256
1.213,-0.4057,-0.009309,2.341,0.06838,0.02159
1.543,-0.186,-0.08823,2.333,0.05934,0.03061
0.753,-0.191,0.03623,2.347,0.045,0.01098
1.003,0.08124,-0.02622,2.38,0.04857,0.01463
0.9568,-0.2429,0.192,2.349,0.05796,0.01745
1.021,-0.2184,0.06157,2.349,0.07339,0.01813
1.543,-0.4165,0.0398,2.348,0.05287,0.02877
1.609,-0.3771,0.1402,2.364,0.04537,0.02594
1.201,-0.3277,0.07061,2.349,0.06344,0.02516
1.229,-0.1143,0.01203,2.367,0.06695,0.02287
1.803,-0.1135,0.117,2.375,0.06223,0.03617
0.7516,-0.01913,0.02434,2.31,0.007148,0.04745
0.9656,0.01621,0.1238,2.343,0.00739,0.05323
1.756,-0.04763,0.1886,2.306,0.02072,0.04708
1.803,-0.08009,0.17,2.315,0.02505,0.05647
1.888,-0.1417,0.2093,2.339,0.02485,0.04588
1.025,0.05162,0.2078,2.31,0.009798,0.05847
1.241,-0.1737,0.2325,2.34,0.01082,0.05869
1.18,0.2147,0.4437,2.34,0.0145,0.075
1.949,-0.1603,0.1046,2.329,0.0249,0.05853
2.009,-0.1239,0.06713,2.336,0.03769,0.06743
0.9203,-0.04592,0.1726,2.344,0.008496,0.04293
0.8956,-0.2044,0.1541,2.348,0.008355,0.03962
0.6492,-0.1312,0.2326,2.38,0.008067,0.04186
1.826,0.025,0.1288,2.353,0.02574,0.04007
1.909,0.05878,0.1793,2.363,0.02605,0.04983
1.781,0.01937,-0.1447,2.372,0.02251,0.04061
1.765,0.09167,0.09708,2.376,0.02412,0.03951
2.025,-0.02309,0.07471,2.367,0.03436,0.05437
1.631,-0.007265,0.1266,2.356,0.01705,0.0704
1.922,-0.1255,0.1082,2.351,0.02537,0.06524
1.961,-0.1631,0.0513,2.357,0.03676,0.07215
1.953,-0.07094,0.08011,2.366,0.03299,0.06115
1.968,-0.1562,0.03426,2.316,0.04364,0.04418
2.008,-0.09846,0.09199,2.324,0.05278,0.05068
1.986,-0.05269,0.1346,2.341,0.05087,0.04731
1.997,-0.1265,0.1605,2.33,0.04957,0.04988
2.025,-0.1887,0.1772,2.321,0.0669,0.0527
1.78,-0.1251,-0.01208,2.339,0.06345,0.04229
2.071,-0.08491,0.03904,2.342,0.07452,0.05493
1.947,-0.06234,0.1271,2.324,0.05554,0.07356
2.03,-0.07704,0.1049,2.344,0.04514,0.0633
2.057,-0.1405,0.1248,2.332,0.05163,0.06447
2.071,-0.07957,0.1208,2.342,0.0552,0.06296
2.035,-0.1576,0.1177,2.315,0.07157,0.06596
2.034,-0.1095,0.1184,2.32,0.07325,0.07681
2.022,-0.1155,0.1166,2.328,0.07194,0.07523
2.028,-0.1368,0.0995,2.331,0.06847,0.07049
2.056,-0.09607,-0.07767,2.345,0.04858,0.04825
2.032,-0.09103,0.1202,2.365,0.05463,0.04947
1.956,-0.1528,0.1092,2.347,0.06539,0.04618
1.99,-0.09454,0.1712,2.348,0.06156,0.05678
2.007,-0.1664,0.08517,2.35,0.06418,0.0512
2.016,-0.1944,0.01269,2.366,0.06147,0.04305
1.999,-0.111,0.2222,2.371,0.06044,0.04551
2.058,-0.09519,0.1329,2.354,0.04695,0.06472
2.037,-0.07433,0.08771,2.349,0.05574,0.06143
2.047,-0.06297,0.1301,2.357,0.05115,0.06976
2.083,-0.03191,0.08553,2.364,0.05632,0.07666
2.065,-0.1298,0.1147,2.363,0.06858,0.06643
2.008,-0.1451,0.1881,2.366,0.06103,0.06089
2.032,-0.03923,0.1285,2.371,0.07161,0.06489
2.111,-0.03437,0.1244,2.378,0.06355,0.06788
0.7897,-0.01632,0.04285,2.413,0.007453,0.0123
0.7583,-0.1691,0.2326,2.387,0.02083,0.01162
0.8585,-0.01593,0.04587,2.414,0.03303,0.01377
0.9632,-0.02579,0.01285,2.418,0.03427,0.0164
0.9058,0.1201,-0.03205,2.382,0.007316,0.02711
1.099,-0.1781,-0.1781,2.408,0.00986,0.02266
1.167,0.1531,-0.07123,2.382,0.03667,0.01956
0.9631,-0.05908,0.07745,2.409,0.02941,0.01938
1.273,-0.001044,0.09282,2.402,0.03529,0.02043
0.8488,0.1049,0.1076,2.432,0.01882,0.0118
0.7364,-0.0888,-0.07288,2.458,0.01194,0.01232
0.8824,0.2013,0.1016,2.448,0.03681,0.01488
1.061,0.023,-0.03098,2.423,0.01011,0.0289
0.9934,0.3376,-0.118,2.429,0.01292,0.03507
1.078,0.2016,-0.07835,2.43,0.01708,0.03216
0.8845,0.02973,0.03827,2.453,0.009439,0.02153
1.055,-0.08654,0.07838,2.452,0.01399,0.02024
1.44,-0.08176,0.08519,2.443,0.01849,0.02933
1.285,0.3182,-0.01442,2.435,0.02004,0.03551
1.529,-0.06796,0.127,2.437,0.02448,0.03584
1.956,-0.03624,0.01437,2.43,0.03577,0.03693
1.477,-0.2491,0.06845,2.444,0.02071,0.03118
1.273,-0.08245,-0.06362,2.404,0.0446,0.01507
0.8627,-0.0944,0.01048,2.397,0.06541,0.01246
1.24,-0.09161,-0.3153,2.41,0.06764,0.01862
1.649,-0.04063,-0.1427,2.393,0.04364,0.02831
1.259,-0.1276,0.05709,2.387,0.05577,0.02127
1.171,-0.1149,0.1249,2.396,0.05437,0.02285
1.41,-0.1377,0.2344,2.401,0.05083,0.03024
1.459,-0.1803,0.1601,2.418,0.05098,0.03051
1.535,-0.1647,0.07871,2.383,0.05791,0.03179
1.706,-0.1848,-0.02823,2.389,0.07577,0.03084
1.618,-0.1138,0.0143,2.408,0.06587,0.03735
1.554,-0.181,-0.03279,2.414,0.05795,0.02963
0.888,-0.03253,0.03123,2.438,0.05073,0.01541
1.08,-0.3803,-0.0658,2.421,0.07545,0.0177
1.284,-0.1303,-0.1167,2.426,0.04587,0.02184
1.603,-0.07739,0.03914,2.437,0.04653,0.03386
1.56,-0.1823,-0.1393,2.454,0.04216,0.02823
1.24,-0.3547,-0.152,2.438,0.05776,0.02248
1.469,-0.09107,-0.05598,2.445,0.0646,0.0285
1.54,-0.008433,0.141,2.451,0.06219,0.0362
0.8673,0.08859,0.1161,2.392,0.006737,0.0433
1.676,-0.175,0.2677,2.388,0.01489,0.04915
1.764,-0.06478,0.2054,2.397,0.01651,0.05755
1.96,-0.1158,0.01237,2.383,0.02693,0.04309
1.907,-0.3535,0.01263,2.396,0.02181,0.04922
2.055,-0.08521,0.1546,2.392,0.03402,0.05618
2.037,-0.009868,0.07248,2.411,0.03585,0.05174
0.5582,-0.1408,0.05225,2.4,0.008391,0.06145
0.7966,0.01744,0.3715,2.415,0.007229,0.06328
1.792,0.01588,0.127,2.383,0.02176,0.06156
1.805,0.01041,0.2158,2.391,0.02207,0.07044
2.044,-0.06981,0.07864,2.417,0.03291,0.05968
2.059,-0.02646,0.1046,2.416,0.0236,0.06773
2.105,-0.06341,0.1451,2.411,0.03158,0.07588
1.567,-0.155,0.04042,2.437,0.01602,0.05035
1.774,-0.01513,0.03164,2.439,0.02575,0.04406
1.963,-0.09405,-0.02171,2.428,0.03499,0.04584
1.972,-0.02266,0.1514,2.423,0.03815,0.05681
1.961,0.1151,0.1644,2.443,0.02218,0.05575
1.045,0.1296,0.2024,2.425,0.01123,0.07098
1.089,0.2348,0.2879,2.434,0.01267,0.0683
0.9604,-0.139,0.2381,2.453,0.008234,0.07464
2.038,-0.07827,0.06531,2.438,0.02765,0.07502
1.967,0.08973,-0.03401,2.449,0.0204,0.07106
2.113,-0.1066,0.1971,2.384,0.04453,0.05705
2.077,-0.02071,0.1904,2.387,0.05131,0.05091
1.989,-0.06446,0.003402,2.418,0.04534,0.0506
1.909,-0.09778,-0.06608,2.385,0.06526,0.04865
2.057,-0.09218,0.1075,2.391,0.07085,0.05156
1.714,-0.1923,0.02673,2.414,0.05878,0.0431
1.885,-0.1929,0.1191,2.412,0.07112,0.04377
2.007,-0.1466,0.1268,2.389,0.04772,0.06261
2.064,-0.1124,0.133,2.399,0.05227,0.07011
2.157,-0.09961,0.07627,2.41,0.05358,0.07129
2.035,-0.08131,0.1168,2.384,0.06449,0.06383
2.064,-0.08018,0.09521,2.396,0.06086,0.05937
2.08,-0.08844,0.08884,2.392,0.06496,0.06815
2.161,-0.1007,0.1252,2.405,0.06555,0.05905
2.096,-0.07017,0.1161,2.41,0.06613,0.06427
2.086,-0.08463,0.1197,2.418,0.06654,0.06707
2.019,-0.1612,0.07664,2.424,0.04275,0.0402
1.701,-0.1806,0.1675,2.43,0.05322,0.03868
1.987,0.008724,-0.01173,2.425,0.05561,0.05435
1.836,-0.1179,0.02014,2.45,0.05636,0.04694
2.099,-0.1185,0.1077,2.435,0.06766,0.04769
